job_link,job_skills
https://www.linkedin.com/jobs/view/administrative-assistant-at-pride-health-3807748340,"Receptionist, Scheduling, Patient admission, Clerical duties, Administrative support, Clinical management support, Telephone switchboard operation, Message relay, Overhead paging, Text paging, Purchase order processing, Inventory management, Visitor reception and routing, Mail sorting and distribution, Postage and shipping, Certified mail logging, Disaster and drill procedures, Patient interviewing, Demographic data collection, Insurance information collection, Medical record management, Admittance form completion, Patient labelling, Hospital policy explanation, Insurance card and ID verification, Billing information recording, Insurance benefit verification, Medicaid application assistance, Medicare Secondary Payer Questionnaire (MSP) compliance, Account securing, Payment collection, Cash handling, Diagnosis and complaint spelling compliance, Charity Care Application assistance, HIPAA compliance, High School/GED, Clinic coordinator experience, Administrative assistant experience, COVID19 vaccination"
https://www.linkedin.com/jobs/view/insurance-agent-at-jobs-for-humanity-3805447681,"Independent insurance agent, Quoting tools, Leads, Health insurance"
https://www.linkedin.com/jobs/view/travel-center-general-manager-at-pilot-flying-j-3805636417,"Retail management, Financial analysis, Team leadership, Customer service, Inventory management, Profit and loss analysis, Flexible schedule, P&L accountability, Ability to create a customerfocused culture, Management experience in retail restaurant grocery or service industry"
https://www.linkedin.com/jobs/view/top-sales-consultants-needed-at-crain-automotive-holdings-llc-3797261234,"Sales, Customer Service, CRM, Negotiation, Deadline Oriented, Detail Oriented, Medical, Dental, Vision, 401K, Life Insurance, Automotive Sales, Build Rapport, Dealership"
https://www.linkedin.com/jobs/view/sales-counselor-at-everstory-partners-3714343731,
https://www.linkedin.com/jobs/view/educational-technicial-iii-mtss-elementary-level-at-trulyhired-3802049435,"Communication skills, Strong relationships, Proactivity, Solutionfocused, Willingness to learn, Flexibility, Ability to collaborate, 90 college credits or equivalent training, State of Maine Educational Technician III Authorization, Certification(s), HR Dept."
https://www.linkedin.com/jobs/view/employment-and-education-attorney-at-jobot-3805385294,"Employment Law, Education Law, Litigation, Negotiation, Advocacy, Legal Writing, Federal Laws, State Laws, Legal Research, Communication, Client Management, Teamwork, Ethics, Juris Doctor (J.D.), Arizona State Bar Admission, Navajo Nation Bar Association Admission"
https://www.linkedin.com/jobs/view/solar-sales-consultant-at-fuerza-ai-3802005904,"Solar Sales, Proof of Success, Web Conferencing, Remote Work, CRM System, Proposal Creation, Client Management"
https://www.linkedin.com/jobs/view/travel-allied-health-professional-ultrasound-technologist-at-aequor-allied-division-3771879703,"Ultrasound Technologist, Radiology Technician, Sonography, Travel Job"
https://www.linkedin.com/jobs/view/sales-consultant-b2b-at-michael-page-3806198224,"Sales, Business Development, Recruitment, Client Relationship Management, Candidate Sourcing, Interviewing, Proposal Writing, Negotiation, Prospecting, Goal Orientation, MetricDriven Environment, High Energy, Determination, Resilience, Proven Success, Teamwork, Hybrid Work"
https://www.linkedin.com/jobs/view/manager-of-surgical-services-at-prime-aesthetics-group-3786784796,"Patient Care, Surgical Services Management, Healthcare Team Collaboration, Scheduling, Surgical Center Operations, Materials Management, Surgical Staff Supervision, Performance Management, Inventory Management, Nursing, RN License, ACLS/BLS Certification, AAAASF Certification, Surgical Center Management Experience"
https://www.linkedin.com/jobs/view/sales-consultant-at-bill-hood-inc-3796870909,"sales techniques, product knowledge, CRM platforms, rapport building, negotiation skills, deadlineoriented, detailoriented, customer service, sales, retail"
https://www.linkedin.com/jobs/view/group-lead-at-intellectt-inc-3743443934,"Group Lead, Production Management, Training, Lean Manufacturing, Medical Device Manufacturing, Data Entry, Spreadsheet Software, Database Software, Word Processing Software, Collaborative Communication, Teamwork"
https://www.linkedin.com/jobs/view/guest-services-leader-at-pilot-flying-j-3797531955,"Customer service, Retail operations, Calculator, Computer, Team work, Communication, Flexible schedule, Background check"
https://www.linkedin.com/jobs/view/xray-technologist-rad-xray-technologist-rt-r-at-cross-country-allied-3800514681,"XRay, Radiology, CTs, MRIs, ARRT Certification, BLS Certification (AHA), Current state license"
https://www.linkedin.com/jobs/view/registered-nurse-home-care-at-health-advocates-network-at-health-ecareers-3795567477,"Healthcare staffing, Hiring staff, Great pay, Top benefits, Equal opportunity employer"
https://uk.linkedin.com/jobs/view/consultant-sustainable-procurement-at-turner-townsend-3713372827,"Sustainable Procurement, Contract Management, Supply Chain Management, Carbon footprint calculations, Supplier evaluation, ESG legislative and regulatory environments, ISO 20400, MCIPS status, Level 4 Diploma in Procurement and Supply, Security Clearance (SC)"
https://www.linkedin.com/jobs/view/registered-nurse-telemetry-at-prime-healthcare-at-health-ecareers-3806092200,"Nursing, Patient Care, Medical Terminology, Nursing Process, Telemetry, Assessment, Planning, Implementation, Evaluation, Communication, BLS, ACLS, EKG, Ventilator Management, MedicalSurgical Nursing, RNBC Certification, Bachelor of Science in Nursing (BSN)"
https://ca.linkedin.com/jobs/view/senior-software-engineer-distributed-systems-at-recruiting-from-scratch-3744392895,"Backend Development, Software Engineering, Golang, Distributed Systems, MultiThreading, Concurrency, Systems Programming, Java, React, Docker, Kubernetes, Protobuf, Typescript, AWS, SRE Principles, CircleCI/GitHub Actions"
https://www.linkedin.com/jobs/view/tax-agent-2%2Byrs-paid-tax-experience-required-at-jobs-for-humanity-3805657806,"Tax Preparation, Tax Filing, Tax Laws, Customer Service, TurboTax, Tax Calculations, Tax Returns, Video Communication, Government Websites, Practitioner Licenses (EA CPA)"
https://uk.linkedin.com/jobs/view/contact-centre-sales-advisor-glasgow-at-in-sync-automation-3806334427,"Sales, Customer service, Communication, Problem solving, Active listening, Persuasion, Teamwork, Sky products knowledge, Microsoft Office, English"
https://www.linkedin.com/jobs/view/store-associate-shortage-control-at-burlington-stores-inc-3800071492,"Customer service, Loss prevention, Retail experience, High school diploma, Ability to sit stand and walk for extended periods of time, Ability to visually monitor store environment, Ability to verbally communicate with customers and colleagues"
https://www.linkedin.com/jobs/view/senior-endpoint-services-analyst-at-ashley-furniture-industries-3804752494,"A+ Certification, Apple Device Management, Diagnostic utilities, Desktop Operating Systems, Hardware and software systems, Help tickets, Information Systems, Microsoft Desktop Operating System, Networkattached devices, PC computers, Windows Operating Systems"
https://www.linkedin.com/jobs/view/team-lead-at-go-car-wash-3795267700,"Customer service, Sales experience, Car wash experience, Communication, Leadership, Time management, Teamwork, Sales commissions, Membership sales, Criminal background check"
https://www.linkedin.com/jobs/view/sales-retail-consultant-full-time-at-palm-beach-tan-3763099437,"Customer service, Cash handling, Administrative paperwork, High school diploma"
https://www.linkedin.com/jobs/view/senior-attorney-at-bcg-attorney-search-3799416959,"Personal Injury Law, Litigation, California State Bar Admission, Legal Research, Legal Writing, Communication, Negotiation, Client Management, Case Management, Legal Document Drafting, Deposition Preparation and Defense, Mediation, Settlement Negotiation, Court Hearing Attendance, Juris Doctor (J.D.)"
https://www.linkedin.com/jobs/view/sales-consultant-at-carmax-3779064171,"Sales, Customer service, Listening skills, Customer focus, Selfmotivation, Retail"
https://www.linkedin.com/jobs/view/rn-case-manager-hospice-full-time-at-heartland-hospice-3807095866,"Hospice, RN, Case Management, Patient Care, Palliative, Medical, Telemedicine, Nursing, Critical Care, Geriatric, Oncology, CPR, Driver's License, Automobile Insurance"
https://ca.linkedin.com/jobs/view/sales-advisor-at-new-look-3783377352,"Patient care, Organization, Time management, Appointment booking, Invoicing, Direct billing, Administration, Technology usage, Teamwork, Positive environment"
https://uk.linkedin.com/jobs/view/senior-sales-consultant-at-denby-catering-equipment-limited-3799122661,"Sales, Customer Account Management, Kitchenware Design, CAD Design, Gas Safety, Engineering, Electrical, Contract Management, Verbal Communication, Written Communication"
https://au.linkedin.com/jobs/view/supervisor-ore-processing-at-newcrest-mining-3800611809,"SAP, C Class Driver's License, Gold Processing, Frontline Leadership, Safety, Teamwork, Shutdown Planning, Trend Analysis, Delegation"
https://www.linkedin.com/jobs/view/construction-manager-telecommunications-wireless-in-englewood-co-usa-at-energy-jobline-3805121211,"Construction Management, Telecommunications, Wireless Energy, Tower Construction, Collocation, DAS, Small Cell Projects, InBuilding iDAS, Public RightofWay"
https://ca.linkedin.com/jobs/view/sales-consultant-at-the-brick-3788118290,"Customer service, Sales, Retail, Communication, Multitasking, Organization, Adaptability, High school diploma, Computer literacy, Flexibility"
https://uk.linkedin.com/jobs/view/treasury-analyst-at-phillips-66-3790153971,"SAP, Kyriba, 360t, Finastra, Treasury Cash Management, Accounting, FX deals, MM investments, Endofday treasury reporting, Cash charts, Metrics, Strong IT skills, Strong numeracy skills, Teamwork, Accuracy, Continuous improvement, Written communication, Verbal communication, Colleague development training"
https://www.linkedin.com/jobs/view/qc-inspector-at-the-job-network-3807908916,"Quality Control, Attention to Detail, Inspection, Testing, Data Recording, Teamwork, Communication, Tool Usage, Attendance"
https://www.linkedin.com/jobs/view/accounting-supervisor-at-a-o-smith-corporation-3807051496,"Accounting, Payroll, Financial Analysis, General Accounting, Fixed Assets, Purchase Card Administration, Month End Closing, Financial Reporting, Forecasting, Budgeting, Internal Controls, SOX 404, SAP, GAAP, Analytical Skills, Communication Skills, Planning, Organizational Skills, Microsoft Excel, ERP/MRP Systems"
https://www.linkedin.com/jobs/view/shift-managers-at-firehouse-subs-3729029388,"Hospitality, Shift management, Customer service, Food preparation, Food safety, Cash handling, Team work, Communication, Problem solving, Attention to detail, Time management, Food industry experience, Management experience, Quality control, Health and safety regulations"
https://www.linkedin.com/jobs/view/x-ray-ct-technologist-full-time-at-connected-health-care-3806779771,"XRay, CT, Technology, Imaging, Healthcare, Patient Care, Collaboration, Accredited Program"
https://uk.linkedin.com/jobs/view/sales-consultant-electrical-at-gts-group-ltd-3803426054,"Cold calling, Consultative selling, Customer support, Technical awareness, UK driving license, Car allowance, Uncapped bonus scheme, Realistic and achievable targets, Resultsbased success, Industryrelevant qualifications, Competency"
https://www.linkedin.com/jobs/view/ultrasound-technologist-full-time-at-newton-wellesley-hospital-3731668160,"Ultrasound Imaging, Diagnostic Medical Sonography, OB/GYN, Abdomen, Vascular, General, Small Parts, GE, Siemens, CPR Certification"
https://www.linkedin.com/jobs/view/administrative-assistant-iii-at-dice-3807705395,"Word, Outlook, Teams, PowerPoint, Excel, OneNote, Time management, Followthrough, High school diploma, 3+ years experience in administration"
https://www.linkedin.com/jobs/view/full-time-hospice-sales-area-advisor-arlington-at-reliant-at-home-3670484562,"Sales, Marketing, Hospice, Customer Service, Cold Calling, Relationship Building, Territory Management, Presentation Skills, Goal Orientation, Strategic Thinking, Business Development, Home Health Care, Caregiving, Nursing, College Degree, Medical Insurance, Vision Insurance, Dental Insurance, Paid Holidays, Paid Vacation, 401k"
https://uk.linkedin.com/jobs/view/major-loss-surveyors-at-adjusting-appointments-limited-3804347475,"MRICS, MCIOB, Loss adjusting, Claims consultancy, Building losses, Commercial losses, Surveyor, Technical guidance, Homebased"
